Locus_Tag,A_1,A_2,CO_1,CO_2,CO_3,H2_1,H2_2,H2_3,S_1,S_2,S_3
BFJEKD_06230,4.227483033,6.867432526,13.93437027,12.78208266,13.62420976,5.500202106,5.225681691,5.749945152,7.276799313,19.61140953,10.93570152
BFJEKD_06235,10.45006532,22.25752491,37.28567788,46.48214503,52.27042734,36.1517284,33.86074958,32.2685837,59.68833343,36.39396575,33.22770846
BFJEKD_06240,7.006387963,11.34926241,12.35406243,16.8502913,15.98484016,20.2166403,15.14094813,15.61300914,16.90701867,16.72839346,19.71200886
BFJEKD_06245,12.21673966,23.86683124,17.58101525,27.76147945,20.73850178,25.50296326,22.90623176,28.48488367,29.57875732,23.78690572,38.05984253
BFJEKD_06250,16.49240294,26.36211476,30.49600197,36.50896449,32.46303959,26.07095798,33.10113148,50.39238269,39.56269824,37.08146146,56.50761531
BFJEKD_06255,18.91240438,32.14041629,8.523903989,32.36488878,11.1542566,25.11597784,21.68147796,18.64827743,30.17481277,10.31957412,31.76714984
BFJEKD_06260,237.9911782,923.3922028,1285.024255,1786.186921,1791.028682,4567.94785,3179.660532,2013.913358,2011.849689,1578.090544,935.9137882
BFJEKD_06265,72.50577146,320.8351556,571.5446314,618.6170533,902.8897417,1553.084211,799.0977961,687.3883779,686.8895514,643.2222225,288.6327532
BFJEKD_06270,6.151863394,44.25155544,107.7916633,80.05233507,174.8981955,210.5526393,72.33618832,86.05289886,43.57583592,150.9646665,48.1292713
BFJEKD_06275,4.962963952,24.90425305,104.7682994,60.31132857,102.4745996,36.43207528,33.29211888,51.53638742,44.54239286,101.27226,41.66945461
BFJEKD_06280,0.606944406,3.85326869,2.750787771,4.665522085,2.026247345,10.68950077,5.628922037,3.078199444,4.249342602,4.872016834,3.119972625
BFJEKD_06285,6.709663931,24.16112901,18.22232377,20.66810442,19.06963388,40.55482353,41.49091781,26.83973901,6.544773402,19.10343443,26.37813698
BFJEKD_06290,18.42228009,27.6827966,36.08720966,60.74735506,50.35224652,43.10398387,45.05983019,44.22467248,27.76486002,53.20242382,54.32730333
BFJEKD_06300,840.0295236,315.2413332,223.9818027,1279.467473,414.0834786,201.1188187,288.1854915,235.0813155,3623.157945,229.3714592,349.2425547
BFJEKD_06305,16.5742511,29.41172934,4.331460224,5.847696912,4.672491741,7.639841167,8.05001786,4.775089222,12.28497945,5.525188321,4.126078083
BFJEKD_06310,62.64831261,92.03644777,35.62587197,46.26185051,36.89392019,63.96239771,53.7318587,41.09657995,54.9245357,40.69634914,57.75479657
BFJEKD_06315,335.5520189,378.317441,179.336005,228.9263065,209.01916,208.1898239,170.1343703,188.6479647,216.7717116,180.3175796,274.4897655
BFJEKD_06320,33.59404658,51.75472861,59.70863162,128.8298235,68.66606071,89.70652209,102.2155174,83.1493514,49.31941882,50.60611034,100.1297344
BFJEKD_06325,50.53357996,49.83924192,51.68454063,131.628302,67.21682789,58.26890369,89.81065485,72.74281602,93.09803156,64.1423799,92.81048783
BFJEKD_06330,265.9098835,197.684267,30.27576943,125.0007804,51.72452997,29.95154083,33.76711317,49.60479115,304.857286,30.10538704,48.32646277
BFJEKD_06335,4.399891282,24.60525933,32.07112147,18.67564696,72.81982742,112.4783072,57.44944368,30.07456864,23.58090266,33.40184514,18.01081494
BFJEKD_06340,9.655283068,22.9005784,42.21020137,38.1050766,42.82730761,97.39716379,89.43105985,38.26482056,47.65558635,48.46737501,38.32157886
BFJEKD_06345,8.596846402,19.67205484,16.81352718,19.59017607,20.02141596,36.69245938,20.36196473,20.25795427,28.78659896,17.4211511,17.45293777
BFJEKD_06350,6.476533721,12.66600396,13.65310745,15.24873804,13.03044364,30.19632358,19.30168847,19.28401416,7.995502979,15.81035813,18.26231058
BFJEKD_06355,54.17675161,26.78266738,66.82316564,118.8525167,83.38729853,46.76263613,42.98523372,61.27528087,103.2408605,78.58661945,104.1158506
BFJEKD_06360,172.9585114,134.4725463,101.3670397,181.1091787,131.249674,83.35612416,135.4286578,140.5415454,252.7784612,99.6277728,106.916368
BFJEKD_06365,12.89007344,19.01112686,19.28015098,23.41789433,23.54737157,28.71334926,28.28876045,21.91589755,20.81052096,21.91605377,18.21870513
BFJEKD_06370,11.55911132,23.6892092,45.77703536,35.90430026,50.45612678,68.20863366,52.07249211,89.20774722,30.12383006,41.85152922,42.87872722
BFJEKD_06375,2.563991662,7.405622196,13.67771661,12.07980301,13.31513826,11.93784993,10.25974964,18.59961283,13.27814666,15.95865222,10.96028797
BFJEKD_06380,57.31022807,167.7866183,126.5595536,106.0891241,193.1283148,191.8993465,153.2448927,153.4817849,125.3699626,153.0492173,98.3894236
BFJEKD_06385,5.317698478,17.08987287,16.96795343,12.77577711,33.10936729,27.61202009,18.28175541,17.15701443,10.73305963,27.09447022,14.12329473
BFJEKD_06390,2.187164548,8.739665987,4.804102137,9.806081398,2.872447272,9.2744423,9.488448827,17.67039981,10.62052077,4.310632178,4.375665311
BFJEKD_06395,244.0701355,239.7240964,121.7983505,185.1547989,125.3983151,73.41821501,78.71159084,84.11819972,154.1554965,134.6944654,178.1692643
BFJEKD_06400,646.3957927,224.5217444,539.0374153,259.8921272,853.399601,462.5649448,452.1174045,179.7682664,84.31780341,628.0538715,259.9944203
BFJEKD_06405,29.69419744,31.61580242,33.14912091,29.17341324,42.38919897,52.64618982,45.69337016,23.00156428,15.70895036,51.28339576,24.80830844
BFJEKD_06410,6.413654753,12.09765763,12.33183899,9.573338605,11.32000354,14.84455325,8.766503927,5.877747508,6.54393845,14.70135819,9.179639301
BFJEKD_06415,64.17428884,45.98471196,282.5182,97.8739633,263.6170983,77.43334364,73.27442223,63.12685036,43.64227854,238.0328224,137.105694
BFJEKD_06420,26.46475528,23.28572578,77.87148563,46.34276829,72.27927727,40.0510369,38.95332383,32.97845901,34.83237562,80.70601799,59.95434352
BFJEKD_06425,225.9789308,123.0197536,133.9653228,429.8681132,177.9517146,180.9261662,286.2075454,211.1173599,642.065151,166.0594653,225.9884509
BFJEKD_06430,256.3411284,232.4487223,128.2441804,187.3072699,202.4465245,115.3817595,91.74103277,135.4460309,110.1777598,220.4748304,277.6573949
BFJEKD_06435,1726.028266,1184.561125,503.4398783,933.2242297,608.2731209,429.5190328,337.104678,383.5710942,1003.83882,795.021797,1006.07271
BFJEKD_06440,117.4798703,89.26194884,90.67775402,109.5268935,115.8900912,89.38614166,98.50171734,59.841663,169.1984862,119.1904118,75.35569596
BFJEKD_06445,13.16335803,15.52314961,16.75562629,15.2852909,25.56515828,19.3373993,18.27976148,12.72830074,22.55889814,19.98817502,13.69817782
BFJEKD_06450,11311.11087,6839.976827,779.3491861,2815.493577,1372.085185,1469.945009,1805.920642,1530.582192,3162.378426,985.7390553,2600.89557
BFJEKD_06455,30.77425821,44.19809139,10.78789957,11.15896105,16.59185941,27.9410267,22.73727459,11.01168741,30.03615036,16.83621007,9.884191756
BFJEKD_06460,13.13840188,14.75846911,23.19164688,30.97911723,29.68613173,31.2011675,27.37491526,23.4027987,22.86929017,34.00688221,23.69917441
BFJEKD_06465,1.955542827,8.768950613,7.273431976,9.336632068,10.12900763,41.41525119,29.95987783,12.36807509,7.003683013,12.32475546,10.28085039
BFJEKD_06470,150.5178775,174.8408072,271.2723299,440.5957806,316.4084933,352.2807161,536.0124662,437.2145154,410.7941215,271.3574176,348.7010662
BFJEKD_06475,3.68659539,9.84125935,10.12889806,13.49903332,16.55167847,29.55324906,20.67414754,12.1949735,17.28418271,19.17708754,12.25419035
BFJEKD_06485,16.65968538,19.86254639,18.60165446,21.9769829,12.853789,23.20404851,24.0416891,26.44096788,13.80740348,18.15705243,20.4675833
BFJEKD_06490,8.21833913,5.718336438,10.47409641,14.12773387,11.24625118,17.65543136,16.40414038,18.6996501,17.11403327,18.25562039,12.80514456
BFJEKD_06495,264.2924733,292.1620673,1024.711804,556.6334736,1316.797248,652.6950433,455.4616597,916.1535946,254.9391215,1392.936555,748.159371
BFJEKD_06500,201.5552958,259.7846827,489.043879,252.7677894,740.8919046,678.1759673,518.0885595,639.6520617,110.4470472,640.2028977,462.7919068
BFJEKD_06505,133.0263805,197.0862357,583.2710745,452.3770979,759.1806231,516.4532629,479.0604154,675.0602722,328.2296159,810.0106248,656.7632002
BFJEKD_06510,17.90570063,58.30269249,32.90346722,43.64499815,30.02138956,74.43342759,82.95750434,51.28158891,80.3329995,30.48721891,38.38214522
BFJEKD_06515,21.69211106,108.185858,27.89227833,52.85015558,50.33064538,71.75385283,51.4552352,38.65489326,146.5266603,44.34193699,38.50372973
BFJEKD_06520,9.480471627,50.1589222,30.05682196,35.72026909,40.19045527,76.02787938,57.18118801,32.43387525,42.70441654,40.50733996,30.94923702
BFJEKD_06525,139.6081635,270.9050551,313.0020087,606.4325356,334.8576826,252.4672151,243.9484386,301.3872729,175.2720624,248.3221776,692.6435721
BFJEKD_06530,63.05527586,157.2142269,226.37733,322.0986368,214.2673796,154.2531681,132.6257902,200.7806181,67.81129973,146.3754469,429.6391568
BFJEKD_06535,34.96745602,83.34782896,129.2133813,245.8582189,151.1786578,118.4240125,91.33447589,126.7079575,52.96738397,113.8317831,387.0464854
BFJEKD_06540,442.3864869,273.1663968,739.1685997,768.5916696,836.2517309,386.6453357,408.5185125,518.3733761,669.8433876,643.1062221,1407.555517
BFJEKD_06545,6.059960557,16.60206006,13.55410484,15.16966556,14.70034408,55.91806663,32.86004742,17.33265559,8.445363337,20.22756989,16.51496224
BFJEKD_06550,5.065323756,13.12998728,11.68097678,16.92816171,17.05049618,30.37037912,18.30685622,9.157087428,18.6686979,21.48815846,8.860722255
BFJEKD_06555,26.76992677,24.87109791,45.80004804,42.25649548,68.54105707,37.92139343,31.74070973,23.1797746,80.05886749,54.92091704,26.17940666
BFJEKD_06560,279.0421747,168.7294511,164.6874693,126.3729911,245.0465123,54.97957126,34.50697104,48.62545068,82.95593346,188.218936,130.2548775
BFJEKD_06565,64.20134484,45.26954218,40.53576118,46.29197845,58.57495667,54.79319983,43.32246534,37.56569539,23.71612026,58.0182886,47.36356409
BFJEKD_06570,198.0281269,39.86850466,23.74971382,114.0159263,32.95843333,22.21854838,23.49837409,18.68760136,81.45737577,44.60155617,60.46072724
BFJEKD_06575,89.83000355,61.67871102,68.83359125,130.9372797,103.9014611,108.1177963,155.8764765,143.6848114,146.0551071,107.7933724,108.2343739
BFJEKD_06580,13.96775578,23.9285229,35.17440759,37.53683578,42.39247324,55.61278481,63.24585343,53.69960979,22.50099621,38.93928129,34.86144601
BFJEKD_06585,25.80118472,52.01486799,41.10688089,44.48441166,53.9777936,115.996871,68.97984429,95.62821517,35.00963962,46.60190015,43.70166003
BFJEKD_06590,125.3698732,215.1208565,145.1309614,137.6948164,200.0465651,340.4258424,232.7096123,311.7989126,95.42412716,158.6797381,124.849259
BFJEKD_06595,85.2094926,78.50033572,115.09369,131.9499008,92.42226282,173.6094388,202.0350718,218.479322,115.5208887,103.0162426,112.3435412
BFJEKD_06600,1.30352651,9.85152904,7.297908481,5.875151477,7.053808471,11.38091641,11.25300123,7.182894956,3.699833981,12.27540184,5.557659421
BFJEKD_06605,805.3660647,599.5064333,1717.85771,1815.945208,1754.687875,633.2809501,1093.926193,1333.065331,1221.604916,1170.687181,1131.802205
BFJEKD_06610,41.56312198,48.40023907,172.3241283,169.8623174,160.9518916,77.37298115,106.8064074,141.3907469,99.58670434,110.4708196,114.4946877
BFJEKD_06615,16.03462432,28.4689272,27.99522658,32.80215528,24.53487095,37.75236396,33.21423631,30.67503649,21.50418418,27.26063373,56.87347308
BFJEKD_06620,44.70035422,44.31311662,41.82825902,72.19209678,53.17537555,76.18046056,42.9262672,51.78690901,28.95049885,40.01733182,119.847521
BFJEKD_06625,18.07415233,44.4920565,41.26956672,42.38896099,54.29561411,48.83815821,41.81280458,43.34918887,16.37567744,62.81277901,38.03336877
BFJEKD_06630,26.75056035,50.45667722,52.47530331,53.92580823,60.55274198,58.32824498,48.57028975,56.5446517,35.34614077,60.81763387,50.82713031
BFJEKD_06635,13.49851557,53.77435612,54.79162997,40.29255042,82.26190472,75.08710692,40.7760061,44.71655458,30.60221203,75.96880004,39.59744703
BFJEKD_06640,11.88620363,47.88356985,41.21454063,30.79822947,54.89009164,63.77688895,41.81280458,34.7430999,19.30712587,55.44435686,32.47253326
BFJEKD_06645,35.3763899,100.5470747,213.1229528,177.2807392,266.6866124,188.7618198,166.0099007,153.614364,235.5220172,226.8547001,145.2746323
BFJEKD_06650,162.9994724,359.7372463,206.6026044,220.4696224,239.2930573,426.4339694,333.9961097,252.4920255,229.0295171,279.0204041,239.1564316
BFJEKD_06655,431.3794145,554.1196305,969.4276248,770.9624745,954.0285438,843.9748454,954.2275442,1028.159355,767.2030152,774.6506766,771.4366313
BFJEKD_06660,111.400126,104.4061424,143.4336962,126.3509518,218.3461146,181.0175026,160.5575323,187.2327333,92.31965593,149.5035378,191.9430393
BFJEKD_06665,84.08581356,107.3951101,113.8911311,98.74331031,206.336423,171.5740109,109.6035222,161.8500822,60.00589619,163.056123,192.2786891
BFJEKD_06670,16.72010451,33.49757498,32.3852745,36.6728096,52.04663958,45.0506154,20.76441297,42.0648629,18.68929784,55.19020669,66.05668441
BFJEKD_06675,1.093732306,5.296048122,4.258516509,6.10215452,3.89478339,8.116846479,6.754894839,10.83298258,6.395001189,5.341906782,5.144391411
BFJEKD_06680,10.29445151,21.14464866,25.33058751,32.55531077,24.08382585,40.7093181,46.6701555,53.19531018,55.88306627,15.59045387,24.14546814
BFJEKD_06685,11.0901239,14.59286253,37.40317476,45.96358155,34.32039212,57.85026298,40.55953067,61.31812347,69.61000795,34.60564898,41.12743326
BFJEKD_06690,4.623620364,13.79331287,46.95900838,26.83812704,37.20784148,56.58812586,47.68766569,64.87800114,24.48829054,41.40699296,30.87437181
BFJEKD_06695,15.86174178,20.2761124,120.3873363,70.5009758,69.60188706,126.987692,116.8282643,117.7439684,71.58194969,70.54536552,65.29060794
BFJEKD_06700,4.21210291,12.62096494,7.642696235,12.05137284,7.171143833,25.22152827,16.87374373,10.47168689,3.157431665,9.084662968,22.60983169
BFJEKD_06705,94.65780813,130.5100324,169.8435262,321.4407898,147.2058462,177.0455056,229.1319913,180.5100599,139.7138431,167.2873416,317.8532384
BFJEKD_06710,89.62438119,188.4638163,258.9597992,257.3057845,257.2879061,213.3750746,297.4974791,311.2111648,252.5615957,186.8211136,216.3335912
BFJEKD_06715,109.4724138,278.7374819,381.127781,227.8809809,499.6007187,395.1126551,425.6223472,417.5408284,177.7704666,284.9675933,244.6673812
BFJEKD_06720,20.28731384,42.27484438,46.98179881,51.06860538,43.31822486,58.8383525,88.91961629,66.61750348,36.42890267,45.17688337,52.57457767
BFJEKD_06725,1.171006871,11.12876245,1.273734337,2.299716321,1.667983322,4.760783632,2.577793489,1.397392331,1.169942387,2.9232101,1.444682976
BFJEKD_06730,3.527864362,11.55980607,10.9250037,7.336909731,17.78594892,13.70867274,8.536167484,7.876569166,5.469593011,12.24866204,9.067420441
BFJEKD_06735,4.24562097,11.10135171,15.08744882,15.47562498,28.74121507,32.27832893,18.69217742,16.65581519,13.37600947,21.67207488,12.84913849
BFJEKD_06740,9.485155654,23.63853981,40.33492068,33.33427192,56.7577658,59.57276873,58.52545958,43.97127867,48.43738747,37.22856341,24.61980572
BFJEKD_06745,139.0337464,177.932649,159.3760504,189.9517358,255.116217,268.8271847,241.9514835,207.4274761,298.5608251,206.7186971,169.0900006
BFJEKD_06750,20.59681727,37.51741887,57.52060499,65.21718268,67.81447343,111.9447195,95.96619384,59.74679871,81.64252354,55.48462146,57.89676473
BFJEKD_06755,54.37244252,78.70425124,221.5512835,152.7531728,311.9725852,237.1465664,183.1290638,133.737011,141.7671799,337.5424817,118.6385295
BFJEKD_06760,23.50062667,76.32763985,103.988014,82.81939264,69.2422074,496.2815295,244.8295425,192.2571722,38.94138894,65.61525297,65.1469272
BFJEKD_06765,247.8182024,170.3128685,131.770044,210.7848147,145.4374534,28.0229374,30.52636269,112.2626302,44.25818418,160.9114729,398.6302624
BFJEKD_06770,30.89200777,20.53122591,7.059250545,23.55970791,9.725716004,3.455187203,2.539834013,6.970125602,9.578663028,13.11922605,24.32028059
BFJEKD_06775,154.8439065,109.571736,18.04839557,39.89429127,27.50988645,14.4455822,9.267270637,23.14459262,24.22894303,24.0166821,52.20800007
BFJEKD_06780,208.9076258,151.2060116,82.21376178,149.8300027,113.110119,83.31371356,99.24504932,91.6689369,324.2601685,102.947834,84.15278337
BFJEKD_06785,9.001344921,17.23615895,3.329078382,5.870022853,2.629085553,8.804665635,7.772323741,2.424598272,6.330190668,3.525801656,2.404636796
BFJEKD_06790,13.33832588,26.51913434,7.207718909,12.87354427,9.996868294,19.56011557,7.48696705,7.285072018,9.105460701,9.744033668,7.014738452
BFJEKD_06795,38.83630007,66.29756656,32.80360162,43.5501342,49.35806744,46.54619816,41.77562348,34.99343058,49.58117261,41.56662167,29.01346251
BFJEKD_06800,53.321819,69.75564552,30.38234711,49.7051694,39.47159088,67.51468301,87.66152282,48.9178121,55.01839339,36.83033664,35.08702066
BFJEKD_06805,33.14343361,54.02724891,23.70059472,51.9572643,41.55080777,67.44963442,50.2034698,33.26050149,38.97531172,39.82538531,40.23905978
BFJEKD_06810,2.261443007,19.62944981,9.239891019,16.40216438,9.180797413,24.47477688,12.90650345,7.683620804,4.885354442,12.69849286,16.8076018
BFJEKD_06815,6.876550987,17.90665235,69.69815165,44.1631532,59.43299615,37.07253245,31.81716266,35.9010902,17.17574994,70.43692422,41.62300713
BFJEKD_06820,15.60437893,55.36978422,69.74477073,77.50429185,123.0443722,107.7881554,71.44938616,72.1307042,65.39377753,129.8846944,68.26503719
BFJEKD_06825,41.27973132,118.0365027,150.5007118,135.209244,219.1189229,292.201232,268.2039571,217.0247139,129.5782275,165.4073834,119.9158389
BFJEKD_06830,1.450246971,6.901972867,15.77470987,12.20618663,7.377618538,6.618012411,9.273446833,11.71874707,7.620988348,10.45609767,10.22391029
BFJEKD_06835,13.61307736,22.69988157,20.94951417,26.95977825,25.14769833,27.77993291,24.31107332,19.14953708,28.81244574,30.21058137,16.9614244
BFJEKD_06840,9.939617845,18.63074071,19.34036012,23.7562687,17.79264947,46.24491357,33.7227217,18.90139484,23.44316374,22.09807635,14.14155449
BFJEKD_06845,8.224749334,19.86424266,25.48713772,40.84637884,23.47880824,30.23857349,24.6507277,30.38441802,33.30047159,24.10862524,32.5488628
BFJEKD_06850,12.36826582,23.66668639,29.50341672,42.8393437,32.30183285,47.4468863,34.11912409,29.28498774,33.99324929,37.01467335,46.21672176
BFJEKD_06855,33.11486441,75.66326502,45.40322398,69.08149306,48.36741305,71.76728655,72.58618337,42.69523431,85.66364471,62.29349937,54.56210429
BFJEKD_06860,9.605078045,26.38053027,12.16116344,21.28098206,16.63964085,24.91922892,20.28692418,13.53753284,15.03113275,17.96189339,16.41368731
BFJEKD_06865,3.28584528,14.95427455,3.728567788,7.292888272,9.191283095,19.64012168,8.761633647,5.399523966,6.666012647,9.061951311,4.40267137
BFJEKD_06870,7.375885602,19.79857636,7.072564861,11.50581069,12.07153905,35.12187147,24.76535764,12.69597613,9.541363415,9.40036443,7.376275529
BFJEKD_06875,145.1762909,119.9395588,64.37300832,98.35918999,60.1575814,43.07007042,43.09316237,49.38588993,79.6520643,74.25666633,103.6137201
BFJEKD_06880,658.3337331,641.282404,158.8960114,158.1172687,175.5452267,188.8382903,162.4964636,203.2060231,107.38126,132.1369971,200.3391341
BFJEKD_06885,6.194626347,12.0329744,9.388001037,11.29996974,11.74885752,10.94980235,15.34932812,11.05616812,5.50404714,9.938914341,12.3773214
BFJEKD_06890,17.30786549,25.88349464,40.54926619,39.74236538,44.94098505,36.61331258,49.24571605,38.35727408,64.01337156,37.67826133,29.41469273
BFJEKD_06895,9.98497566,35.28631997,25.33347452,37.62747232,24.65954001,38.57653945,43.30204049,29.86670486,47.8061547,30.21244585,23.19861353
BFJEKD_06900,12.0345233,28.83978075,34.10275416,28.06911702,24.56207147,31.03079877,40.81157063,32.04595525,23.62712919,29.01820758,25.69069166
BFJEKD_06905,40.56039097,38.60899605,35.93068457,53.82143109,30.39923989,43.48208899,48.30975946,31.39572832,63.64523905,28.46283519,40.28130972
BFJEKD_06910,138.5441649,53.41805977,36.88618847,62.83103742,46.91550588,29.02566655,36.75933515,29.11886139,43.97122104,43.8481515,56.48710438
BFJEKD_06915,221.0652278,64.38980751,53.66078817,114.8961181,75.1762285,34.93336284,42.46127823,46.52347972,74.47720553,75.68509319,103.7132187
